;Well;Fluor;Target;Content;Sample;Cq;SQ
;F07;FAM;Sparc;Unkn;Leiden Tlr 3 -/- control;22,52;
;F08;FAM;Spp1;Unkn;Leiden Tlr 3 -/- control;22,06;
;F09;FAM;Sp7;Unkn;Leiden Tlr 3 -/- control;33,49;
;F10;FAM;Bmp2;Unkn;Leiden Tlr 3 -/- control;33,66;
;F11;FAM;Tlr 3 Ex 5-6;Unkn;Leiden Tlr 3 -/- control;33,56;
;G01;FAM;Hprt1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;28,91;
;G02;FAM;Pum1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,87;
;G03;FAM;Tbp;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,06;
;G04;FAM;Il6;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;30,88;
;G05;FAM;Il8;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,31;
;G06;FAM;Runx2;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,61;
;G07;FAM;Sparc;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;24,43;
;G08;FAM;Spp1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;20,36;
;G09;FAM;Sp7;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,99;
;G10;FAM;Bmp2;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;34,84;
;G11;FAM;Tlr 3 Ex 5-6;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,31;
;H01;FAM;Hprt1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;28,82;
;H02;FAM;Pum1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,99;
;H03;FAM;Tbp;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,07;
;H04;FAM;Il6;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;30,65;
;H05;FAM;Il8;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,00;
;H06;FAM;Runx2;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,44;
;H07;FAM;Sparc;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;24,46;
;H08;FAM;Spp1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;20,36;
;H09;FAM;Sp7;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,46;
;H10;FAM;Bmp2;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,02;
;H11;FAM;Tlr 3 Ex 5-6;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;35,02;
