;Well;Fluor;Target;Content;Sample;Cq;SQ
;F01;FAM;Hprt1;Unkn;Leiden Tlr 3 -/- control;28,92902543;
;F02;FAM;Pum1;Unkn;Leiden Tlr 3 -/- control;30,87946187;
;F03;FAM;Tbp;Unkn;Leiden Tlr 3 -/- control;30,82271346;
;F04;FAM;Col3a1;Unkn;Leiden Tlr 3 -/- control;28,44265638;
;F05;FAM;Col1a1;Unkn;Leiden Tlr 3 -/- control;27,97379751;
;F06;FAM;Tlr3;Unkn;Leiden Tlr 3 -/- control;;
;F07;FAM;Ddx58/Rig-I;Unkn;Leiden Tlr 3 -/- control;29,25604159;
;F08;FAM;Ifih-1/Mda5;Unkn;Leiden Tlr 3 -/- control;29,28799108;
;F09;FAM;Bmp4;Unkn;Leiden Tlr 3 -/- control;29,47009688;
;F10;FAM;Il1-�;Unkn;Leiden Tlr 3 -/- control;;
;F11;FAM;Tlr 3 Ex 4-5;Unkn;Leiden Tlr 3 -/- control;;
;G01;FAM;Hprt1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,74764276;
;G02;FAM;Pum1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,79258707;
;G03;FAM;Tbp;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,42935863;
;G04;FAM;Col3a1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;28,83054085;
;G05;FAM;Col1a1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,64182168;
;G06;FAM;Tlr3;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
;G07;FAM;Ddx58/Rig-I;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,31258932;
;G08;FAM;Ifih-1/Mda5;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,39352505;
;G09;FAM;Bmp4;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,70339659;
;G10;FAM;Il1-�;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
;G11;FAM;Tlr 3 Ex 4-5;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
;H01;FAM;Hprt1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,74757939;
;H02;FAM;Pum1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,76377596;
;H03;FAM;Tbp;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;32,36796518;
;H04;FAM;Col3a1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;28,93086721;
;H05;FAM;Col1a1;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,60486167;
;H06;FAM;Tlr3;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
;H07;FAM;Ddx58/Rig-I;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,28637245;
;H08;FAM;Ifih-1/Mda5;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;31,37089176;
;H09;FAM;Bmp4;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;29,85270058;
;H10;FAM;Il1-�;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
;H11;FAM;Tlr 3 Ex 4-5;Unkn;Leiden Tlr 3 -/- 2.5 µg/ml polyIC;;
